"","treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","MeasureID","CensusID","dbh","pom","hom","ExactDate","DFstatus","codes","nostems","status","date"
"4070",109428,144237,"156201","156201","PSYBRA","622",119.13,438.85,608962,6,NA,NA,NA,2016-08-15,"broken below","MAIN;A;LS;B",1,"A",20681
"4071",109429,NA,"156202",NA,"PSYBRA","622",119.26,439.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4072",109430,144239,"156204","156204","LAEPRO","622",117.64,433.59,608946,6,197,"1.25",1.25,2016-08-15,"alive","MAIN;A",1,"A",20681
"4073",109431,NA,"156208",NA,"PSYBRA","622",117.08,432.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4074",109432,144241,"156212","156212","CASARB","622",117.48,434.31,608947,6,15,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4075",109433,144242,"156213","156213","CASARB","622",116.87,434.53,608948,6,NA,NA,NA,2016-08-15,"dead","MAIN;DEADT",1,"D",20681
"4076",109434,144243,"156214","156214","CASARB","622",116.97,434.09,608949,6,19.2,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4077",109435,144244,"156215","156215","MYRDEF","622",116.15,433.9,608950,6,14.8,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4078",109436,NA,"156219",NA,"PSYBER","622",117.1,425.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4079",109437,144246,"156221","156221","CASARB","622",116.92,428.59,608937,6,NA,NA,NA,2016-08-15,"broken below","MAIN;A;LS;B",1,"A",20681
"4080",109438,NA,"156223",NA,"PSYBER","622",116.43,422.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4081",109439,NA,"156224",NA,"PSYBER","622",116.09,422.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4082",109440,NA,"156226",NA,"PSYBER","622",119.28,424.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4083",109441,144251,"156227","156227","TRIPAL","622",119.8,421.38,608925,6,32.4,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4084",109442,144252,"156228","156228","PSYBRA","622",118.95,420.53,608926,6,NA,NA,NA,2016-08-15,"broken below","MAIN;A;LS;B",1,"A",20681
"4085",109443,NA,"156230",NA,"ALCFLO","722",122.14,424.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4086",109444,NA,"156231",NA,"CASARB","722",122.88,423.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4087",109445,144255,"156232","156232","PREMON","722",123.75,423.75,611574,6,127,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4088",109446,NA,"156235",NA,"BYRSPI","722",123.93,420.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4089",109447,144259,"156237","156237","SLOBER","722",124.03,425.39,611578,6,19.1,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4090",109448,144260,"156238","156238","CASARB","722",123.74,427.02,611579,6,NA,NA,NA,2016-08-15,"broken below","MAIN;A;LS;B",1,"A",20681
"4091",109449,NA,"156239",NA,"BYRSPI","722",123.31,428.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4092",109450,NA,"156242",NA,"PSYBRA","722",123.6,429.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4093",109451,NA,"156243",NA,"PSYBRA","722",122.37,428.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4094",109452,NA,"156244",NA,"PSYBER","722",121.27,428.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4095",109453,144265,"156247","156247","TETBAL","722",122.93,430.16,611588,6,28.4,"1.3",1.3,2016-08-15,"alive","MAIN;A",2,"A",20681
"4096",109454,NA,"156250",NA,"CASARB","722",123.05,438.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4097",109455,144268,"156251","156251","CASARB","722",123.67,438.39,611595,6,30,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4098",109456,NA,"156252",NA,"PSYBER","722",122.94,438.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4099",109457,NA,"156253",NA,"PSYBER","722",120.81,436.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4100",109458,NA,"156254",NA,"PSYBER","722",121.48,436.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4101",109459,NA,"156255",NA,"MICRAC","722",121.5,436.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4102",109460,NA,"156257",NA,"PSYBER","722",121.27,436.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4103",109461,NA,"156258",NA,"PSYBER","722",122.67,437.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4104",109462,NA,"156259",NA,"PSYBER","722",123.03,437.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4105",109463,NA,"156260",NA,"PSYBER","722",122.85,436.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4106",109464,165035,"156262","178471","CASARB","722",129.2,436.34,618298,6,12.6,"1.3",1.3,2016-08-15,"alive","SPROUT;A",2,"A",20681
"4107",109465,NA,"156263",NA,"CASARB","722",129.24,435.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4108",109466,NA,"156265",NA,"PSYBRA","722",128.11,435.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4109",109467,NA,"156268",NA,"PSYBER","722",125.29,435.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4110",109468,144282,"156269","156269","SLOBER","722",128.19,436.82,611624,6,136,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4111",109469,NA,"156270",NA,"PSYBER","722",129.81,437.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4112",109470,NA,"156275",NA,"PSYBRA","722",125.59,433.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4113",109471,144285,"156281","156281","GUAGUI","722",128.71,420.56,611598,6,24,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4114",109472,144286,"156282","156282","PREMON","722",129.38,424.32,611599,6,136,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4115",109473,144287,"156283","156283","CASARB","722",129.06,421.04,611600,6,NA,NA,NA,2016-08-15,"broken below","MAIN;A;LS;B",1,"A",20681
"4116",109474,144288,"156286","156286","CASARB","722",125.66,420.5,611602,6,37,"1.3",1.3,2016-08-15,"alive","MAIN;A",3,"A",20681
"4117",109475,NA,"156292",NA,"MYRSPL","722",131.73,422.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4118",109476,NA,"156293",NA,"PIPGLA","722",126.4,422.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4119",109477,NA,"156294",NA,"PSYBER","722",133.19,422.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4120",109478,NA,"156295",NA,"PSYBER","722",131.61,420.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4121",109479,NA,"156296",NA,"PSYBER","722",132,421.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4122",109480,NA,"156297",NA,"PSYBER","722",131.27,421.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4123",109481,NA,"156299",NA,"PSYBER","722",134.38,423.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4124",109482,144298,"156313","156313","OCOLEU","722",133.3,429.85,611637,6,NA,NA,NA,2016-08-15,"broken below","MAIN;A;LS;B",1,"A",20681
"4125",109483,144299,"156314","156314","OCOLEU","722",132.78,429.88,611638,6,NA,NA,NA,2016-08-15,"dead","MAIN;DEADT",1,"D",20681
"4126",109484,144300,"156315","156315","PREMON","722",133.65,427.8,611639,6,129,"1.4",1.4,2016-08-15,"alive","MAIN;A",1,"A",20681
"4127",109485,NA,"156319",NA,"CORBOR","722",132.98,430.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4128",109486,144302,"156321","156321","CASARB","722",130.93,432.57,611641,6,40.5,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4129",109487,161193,"156322","175321","CASARB","722",130.32,433.09,611647,6,17.1,"1.3",1.3,2016-08-15,"alive","SPROUT;A",2,"A",20681
"4130",109488,144304,"156323","156323","OCOLEU","722",130.54,430.99,611643,6,NA,NA,NA,2016-08-15,"broken below","MAIN;A;LS;B",1,"A",20681
"4131",109489,NA,"156324",NA,"GONSPI","722",132.19,433.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4132",109490,144306,"156325","156325","CASARB","722",133.24,434.2,611644,6,99,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4133",109491,144307,"156326","156326","CASARB","722",132.18,433.6,611645,6,29,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4134",109492,NA,"156327",NA,"CASARB","722",131.7,439.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4135",109493,144309,"156329","156329","CASARB","722",132.99,439.18,611652,6,61,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4136",109494,144310,"156330","156330","CASARB","722",133.07,439.62,611653,6,25.7,"1.3",1.3,2016-08-15,"alive","MAIN;A;C",1,"A",20681
"4137",109495,144311,"156331","156331","CASARB","722",133.85,436.31,611654,6,44,"1.25",1.25,2016-08-15,"alive","MAIN;A",1,"A",20681
"4138",109496,144312,"156332","156332","OCOLEU","722",134.32,439.3,611655,6,NA,NA,NA,2016-08-15,"broken below","MAIN;A;LS;B",1,"A",20681
"4139",109497,NA,"156335",NA,"MYRSPL","722",139.59,439.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4140",109498,144314,"156336","156336","MICTET","722",135.14,438.89,611685,6,NA,NA,NA,2016-08-16,"dead","MAIN;DEADT",1,"D",20682
"4141",109499,NA,"156342",NA,"PSYBRA","722",138.77,435.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4142",109500,144317,"156344","156344","CASSYL","722",135.18,433.66,611676,6,16,"1.3",1.3,2016-08-16,"alive","MAIN;A",1,"A",20682
"4143",109501,144318,"156348","156348","CASSYL","722",137.61,432.86,611677,6,15.1,"1.3",1.3,2016-08-16,"alive","MAIN;A;ST",1,"A",20682
"4144",109502,144319,"156349","156349","PSYBRA","722",137.81,432.41,611678,6,NA,NA,NA,2016-08-16,"dead","MAIN;DEADT",1,"D",20682
"4145",109503,NA,"156350",NA,"CASARB","722",138.44,433.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4146",109504,144321,"156351","156351","CASARB","722",137.66,433.5,611679,6,NA,NA,NA,2016-08-16,"dead","MAIN;DEADT;ST",1,"D",20682
"4147",109505,NA,"156352",NA,"MICRAC","722",138.97,432.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4148",109506,NA,"156354",NA,"PSYBER","722",139.3,430.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4149",109507,NA,"156355",NA,"PSYBER","722",139.35,431.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4150",109508,NA,"156356",NA,"MICRAC","722",139.4,431.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4151",109509,144327,"156357","156357","PIPGLA","722",139.25,430.5,611680,6,NA,NA,NA,2016-08-16,"dead","MAIN;DEADT",1,"D",20682
"4152",109510,NA,"156358",NA,"PSYBER","722",138.52,429.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4153",109511,NA,"156360",NA,"PSYBER","722",139.3,429.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4154",109512,144332,"156363","156363","CASARB","722",135.39,427.59,611667,6,NA,NA,NA,2016-08-16,"dead","MAIN;DEADT;B",1,"D",20682
"4155",109513,NA,"156364",NA,"MICTET","722",135.28,427.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4156",109514,NA,"156365",NA,"PSYBER","722",135.44,426.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4157",109515,NA,"156367",NA,"MICRAC","722",136.22,425.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4158",109516,144336,"156368","156368","CASARB","722",137.35,425.34,611669,6,45.9,"1.3",1.3,2016-08-16,"alive","MAIN;A",2,"A",20682
"4159",109517,144337,"156369","156369","OCOLEU","722",138.35,425.46,611670,6,NA,NA,NA,2016-08-16,"dead","MAIN;DEADT",1,"D",20682
"4160",109518,NA,"156370",NA,"MICPRA","722",139.54,425.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4161",109519,NA,"156372",NA,"PSYBER","722",139.19,425.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4162",109520,144341,"156378","156378","GUAGUI","722",135.12,421.16,611661,6,NA,NA,NA,2016-08-16,"dead","MAIN;DEADT",1,"D",20682
"4163",109521,NA,"156383",NA,"PSYBER","722",138.36,421.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4164",109522,NA,"156385",NA,"ALCFLO","722",137.72,424.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4165",109523,NA,"156386",NA,"PSYBER","722",137.51,424.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4166",109524,NA,"156387",NA,"PSYBER","822",144.82,420.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4167",109525,NA,"156388",NA,"PSYBER","822",144.21,420.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4168",109526,NA,"156389",NA,"PSYBER","822",144.87,420.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4169",109527,144348,"156390","156390","MANBID","822",140.94,421.76,614368,6,47.2,"1.3",1.3,2016-08-15,"alive","MAIN;A",2,"A",20681
"4170",109528,144350,"156392","156392","MYRSPL","822",144.53,421.15,614370,6,19.4,"1.3",1.3,2016-08-15,"alive","MAIN;A;C",1,"A",20681
"4171",109529,NA,"156402",NA,"PSYBRA","822",142.36,423.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4172",109530,NA,"156403",NA,"PIPGLA","822",140.3,427.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4173",109531,161194,"156404","175330","CASARB","822",143.24,425.47,614384,6,21.9,"1.3",1.3,2016-08-15,"alive","SPROUT;A",2,"A",20681
"4174",109532,144354,"156405","156405","GUAGUI","822",140.61,426.97,614378,6,24.9,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4175",109533,NA,"156406",NA,"PIPGLA","822",140.97,426.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4176",109534,144356,"156407","156407","PREMON","822",140.74,425.17,614379,6,134,"1.25",1.27,2016-08-15,"alive","MAIN;A",1,"A",20681
"4177",109535,NA,"156408",NA,"PSYBRA","822",141.1,425.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4178",109536,144361,"156412","156412","INGLAU","822",141.21,427.32,614380,6,NA,NA,NA,2016-08-15,"dead","MAIN;DEADT",1,"D",20681
"4179",109537,NA,"156413",NA,"GONSPI","822",140.41,426.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4180",109538,NA,"156414",NA,"PSYBER","822",140.09,426.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4181",109539,144364,"156415","156415","SAMSPI","822",141.81,426.82,614381,6,22.9,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4182",109540,144365,"156416","156416","CASARB","822",143.86,429.1,614382,6,60,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4183",109541,NA,"156417",NA,"PIPGLA","822",143.46,428.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4184",109542,144367,"156418","156418","INGLAU","822",142.31,428.83,614383,6,34.2,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4185",109543,NA,"156419",NA,"PSYBRA","822",143.27,429.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4186",109544,144369,"156425","156425","CASARB","822",142,430.48,614393,6,81,"1.3",1.3,2016-08-15,"alive","MAIN;A",2,"A",20681
"4187",109545,NA,"156428",NA,"PSYBER","822",143.5,432.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4188",109546,NA,"156430",NA,"MICPRA","822",142.04,430.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4189",109547,144380,"156436","156436","CASARB","822",141.42,430.09,614395,6,NA,NA,NA,2016-08-15,"broken below","MAIN;A;LS;B",1,"A",20681
"4190",109548,NA,"156438",NA,"OCOLEU","822",144.41,435.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4191",109549,NA,"156439",NA,"PSYBRA","822",144.18,435.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4192",109550,NA,"156440",NA,"OCOLEU","822",143.74,435.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4193",109551,NA,"156442",NA,"PSYBER","822",141.73,438.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4194",109552,NA,"156443",NA,"BYRSPI","822",140.17,439.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4195",109553,NA,"156444",NA,"MICRAC","822",141.13,439.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4196",109554,NA,"156445",NA,"PSYBER","822",141.73,438.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4197",109555,144388,"156446","156446","CASARB","822",140.5,439.38,614399,6,12.7,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4198",109556,NA,"156447",NA,"PSYBER","822",149.94,438.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4199",109557,NA,"156459",NA,"PSYBER","822",146.31,438.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4200",109558,144391,"156460","156460","PSYBER","822",145.53,438.7,614444,6,28,"1.3",1.3,2016-08-16,"alive","MAIN;A",1,"A",20682
"4201",109559,144392,"156461","156461","OCOLEU","822",145.88,437.13,614445,6,NA,NA,NA,2016-08-16,"broken below","MAIN;A;LS;B",1,"A",20682
"4202",109560,NA,"156462",NA,"OCOLEU","822",145.57,436.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4203",109561,161195,"156465","175332","CASARB","822",148.91,436.65,614453,6,17.4,"1.3",1.3,2016-08-16,"alive","SPROUT;A",2,"A",20682
"4204",109562,NA,"156468",NA,"LAEPRO","822",148.7,436.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4205",109563,NA,"156469",NA,"PIPGLA","822",147.19,436.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4206",109564,144397,"156470","156470","OCOLEU","822",148.2,435.93,614447,6,30.5,"1.3",1.3,2016-08-16,"alive","MAIN;A;C",1,"A",20682
"4207",109565,144398,"156471","156471","INGLAU","822",147.49,435.93,614448,6,NA,NA,NA,2016-08-16,"broken below","MAIN;A;LS;B",1,"A",20682
"4208",109566,144400,"156473","156474","CASARB","822",147.51,436.25,614451,6,38.5,"1.3",1.3,2016-08-16,"alive","SPROUT;A",2,"A",20682
"4209",109567,NA,"156475",NA,"CASARB","822",149.95,433,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4210",109568,NA,"156482",NA,"CORBOR","822",146.49,434.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4211",109569,144403,"156483","156483","CASARB","822",148.09,434.76,614426,6,NA,NA,NA,2016-08-16,"broken below","MAIN;A;LS;B",1,"A",20682
"4212",109570,144406,"156491","156492","PSYBER","822",149.5,430.95,614429,6,44,"1.3",1.3,2016-08-16,"alive","SPROUT;A",2,"A",20682
"4213",109571,144407,"156493","156493","CASARB","822",148.12,431.49,614430,6,23.1,"1.3",1.3,2016-08-16,"alive","MAIN;A",1,"A",20682
"4214",109572,144408,"156498","156498","CASARB","822",145.45,430.21,614432,6,30.2,"1.3",1.3,2016-08-16,"alive","MAIN;A",1,"A",20682
"4215",109573,NA,"156499",NA,"PSYBER","822",145.38,425.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4216",109574,144410,"156500","156500","CASSYL","822",148.74,428.11,614407,6,43.7,"1.3",1.3,2016-08-15,"alive","MAIN;A",1,"A",20681
"4217",109575,144411,"156501","156501","CASSYL","822",148.52,428.31,614408,6,NA,NA,NA,2016-08-15,"broken below","MAIN;A;LS;B",2,"A",20681
"4218",109576,NA,"156503",NA,"PSYBER","822",148.87,425.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4219",109577,NA,"156504",NA,"PSYBRA","822",148.3,426.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4220",109578,NA,"156505",NA,"PSYBER","822",147.47,426.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4221",109579,NA,"156507",NA,"PSYBER","822",147.46,425.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4222",109580,NA,"156508",NA,"PSYBER","822",147,425.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4223",109581,NA,"156509",NA,"PSYBER","822",146.01,427.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4224",109582,NA,"156510",NA,"PSYBER","822",147.01,427.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4225",109583,NA,"156511",NA,"PSYBER","822",146.29,427.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4226",109584,NA,"156512",NA,"PSYBER","822",145.91,426.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4227",109585,NA,"156513",NA,"MICPRA","822",147.31,428.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4228",109586,NA,"156520",NA,"PSYBER","822",145.47,420.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4229",109587,NA,"156521",NA,"PSYBER","822",149.14,422.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4230",109588,NA,"156523",NA,"GONSPI","822",145.99,422.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4231",109589,NA,"156528",NA,"PSYBER","822",150.26,424.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4232",109590,NA,"156529",NA,"PSYBER","822",150.84,424.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4233",109591,NA,"156536",NA,"PSYBER","822",151.22,424.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4234",109592,NA,"156542",NA,"PSYBER","822",152.79,420.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4235",109593,NA,"156543",NA,"PIPGLA","822",152.8,421.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4236",109594,NA,"156544",NA,"PIPGLA","822",153.49,420.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4237",109595,NA,"156545",NA,"PIPGLA","822",154.49,421.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4238",109596,NA,"156546",NA,"PIPGLA","822",154.01,421.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4239",109597,NA,"156547",NA,"PIPGLA","822",153.88,421.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4240",109598,NA,"156548",NA,"PIPGLA","822",153.72,421.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4241",109599,144443,"156549","156549","PSYBRA","822",154.37,423.8,614461,6,NA,NA,NA,2016-08-16,"broken below","MAIN;A;LS;B",2,"A",20682
"4242",109600,NA,"156550",NA,"PSYBER","822",153.44,422.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4243",109601,NA,"156551",NA,"PIPGLA","822",153.06,422.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4244",109602,NA,"156552",NA,"PSYBER","822",153.02,422.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4245",109603,NA,"156553",NA,"PIPGLA","822",153.43,421.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4246",109604,NA,"156554",NA,"PSYBER","822",153.38,422.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4247",109605,NA,"156555",NA,"PSYBER","822",150.5,425.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4248",109606,NA,"156556",NA,"PIPGLA","822",151.35,425.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4249",109607,NA,"156557",NA,"GONSPI","822",151.61,426.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4250",109608,NA,"156558",NA,"GUAGUI","822",150.78,427.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4251",109609,144453,"156564","156564","CASARB","822",152.34,425.25,614467,6,56,"1.3",1.3,2016-08-16,"alive","MAIN;A",1,"A",20682
"4252",109610,165081,"156570","178529","CASSYL","822",154.34,430.34,618344,6,13.5,"1.3",1.3,2016-08-16,"alive","SPROUT;A",2,"A",20682
"4253",109611,NA,"156581",NA,"CASARB","822",150.15,432.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4254",109612,144456,"156593","156593","CASARB","822",152.05,434.62,614486,6,38,"1.3",1.3,2016-08-16,"alive","MAIN;A",2,"A",20682
"4255",109613,165082,"156594","178532","OCOLEU","822",152.09,434.25,618345,6,12.7,"1.3",1.3,2016-08-16,"alive","SPROUT;A",2,"A",20682
"4256",109614,NA,"156596",NA,"PSYBRA","822",150.86,434.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4257",109615,144459,"156597","156597","CASARB","822",150.75,434.01,614488,6,41.8,"1.3",1.3,2016-08-16,"alive","MAIN;A",1,"A",20682
"4258",109616,144460,"156600","156600","CASARB","822",150.49,435.92,614506,6,34.1,"1.3",1.3,2016-08-16,"alive","MAIN;A",2,"A",20682
"4259",109617,144464,"156608","156609","CASARB","822",150.88,435.7,614509,6,68,"1.3",1.3,2016-08-16,"alive","SPROUT;A",2,"A",20682
"4260",109618,144465,"156610","156610","INGLAU","822",151.81,437.94,614510,6,41.1,"1.3",1.3,2016-08-16,"alive","MAIN;A",1,"A",20682
"4261",109619,144466,"156611","156611","SCHMOR","822",151.52,437.97,614511,6,111,"1.3",1.3,2016-08-16,"alive","MAIN;A",1,"A",20682
"4262",109620,NA,"156612",NA,"PSYBER","822",151.12,437.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4263",109621,NA,"156614",NA,"PSYBER","822",150.82,437.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"4264",109622,161196,"156615","175347","CASARB","822",152.41,436.23,614514,6,27.6,"1.3",1.3,2016-08-16,"alive","SPROUT;A",3,"A",20682
"4265",109623,144470,"156616","156616","OCOLEU","822",153.97,439.74,614513,6,NA,NA,NA,2016-08-16,"broken below","MAIN;A;LS;B",1,"A",20682
